Transect_id,Species,TL_cm
9900,redband parrotfish,5
9900,redband parrotfish,5
9900,redband parrotfish,12
9900,redband parrotfish,13
9901,redband parrotfish,6
9901,redband parrotfish,10
9901,redband parrotfish,14
9901,redband parrotfish,3
9901,redband parrotfish,3
9901,redband parrotfish,3
9901,redband parrotfish,3
9901,redband parrotfish,3
9901,redband parrotfish,14
9901,redband parrotfish,7
9901,redband parrotfish,7
9901,redband parrotfish,8
9901,redband parrotfish,5
9901,redband parrotfish,6
9901,redband parrotfish,6
9902,white grunt,30
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,7
9902,white grunt,7
9902,white grunt,7
9902,white grunt,7
9902,white grunt,30
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,15
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,10
9902,white grunt,7
9902,white grunt,7
9902,white grunt,7
9902,white grunt,7
9903,white grunt,5
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,20
9903,white grunt,5
9903,white grunt,5
9903,white grunt,4
9903,white grunt,4
9903,white grunt,4
9903,white grunt,3
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,7
9903,white grunt,7
9903,white grunt,7
9903,white grunt,7
9903,white grunt,7
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,redband parrotfish,5
9903,redband parrotfish,5
9903,redband parrotfish,6
9903,redband parrotfish,5
9903,white grunt,5
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,20
9903,white grunt,5
9903,white grunt,5
9903,white grunt,4
9903,white grunt,4
9903,white grunt,4
9903,white grunt,3
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,10
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,13
9903,white grunt,7
9903,white grunt,7
9903,white grunt,7
9903,white grunt,7
9903,white grunt,7
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,white grunt,15
9903,redband parrotfish,5
9903,redband parrotfish,5
9903,redband parrotfish,6
9903,redband parrotfish,5
9904,white grunt,12
9904,white grunt,8
9904,white grunt,10
9904,white grunt,15
9904,white grunt,20
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,8
9904,white grunt,20
9904,white grunt,20
9904,white grunt,18
9904,white grunt,9
9904,white grunt,15
9904,white grunt,15
9904,white grunt,15
9904,white grunt,15
9904,white grunt,10
9904,white grunt,15
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,redband parrotfish,5
9904,redband parrotfish,5
9904,redband parrotfish,4
9904,white grunt,12
9904,white grunt,8
9904,white grunt,10
9904,white grunt,15
9904,white grunt,20
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,8
9904,white grunt,20
9904,white grunt,20
9904,white grunt,18
9904,white grunt,9
9904,white grunt,15
9904,white grunt,15
9904,white grunt,15
9904,white grunt,15
9904,white grunt,10
9904,white grunt,15
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,white grunt,10
9904,redband parrotfish,5
9904,redband parrotfish,5
9904,redband parrotfish,4
9905,white grunt,15
9905,white grunt,18
9905,white grunt,11
9905,white grunt,11
9905,white grunt,11
9905,white grunt,11
9905,white grunt,10
9905,white grunt,9
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,redband parrotfish,8
9905,redband parrotfish,10
9905,redband parrotfish,3
9905,redband parrotfish,4
9905,white grunt,15
9905,white grunt,18
9905,white grunt,11
9905,white grunt,11
9905,white grunt,11
9905,white grunt,11
9905,white grunt,10
9905,white grunt,9
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,white grunt,10
9905,redband parrotfish,8
9905,redband parrotfish,10
9905,redband parrotfish,3
9905,redband parrotfish,4
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,12
9906,white grunt,9
9906,white grunt,9
9906,white grunt,8
9906,white grunt,8
9906,white grunt,13
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,8
9906,white grunt,8
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,8
9906,white grunt,8
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,15
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,13
9906,white grunt,11
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,12
9906,white grunt,12
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,10
9906,white grunt,11
9906,white grunt,8
9906,white grunt,8
9906,white grunt,15
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,9
9906,white grunt,12
9906,redband parrotfish,10
9906,redband parrotfish,7
9906,redband parrotfish,7
9906,redband parrotfish,7
9906,redband parrotfish,121
9906,redband parrotfish,13
9906,redband parrotfish,7
9906,redband parrotfish,6
9906,redband parrotfish,3
9906,redband parrotfish,5
9906,redband parrotfish,9
9907,white grunt,20
9907,white grunt,20
9907,white grunt,20
9907,white grunt,25
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,10
9907,white grunt,15
9907,white grunt,10
9907,white grunt,10
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,12
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,15
9907,white grunt,8
9907,white grunt,9
9907,white grunt,9
9907,white grunt,9
9907,white grunt,9
9907,white grunt,9
9907,white grunt,12
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,8
9907,white grunt,8
9907,white grunt,8
9907,white grunt,8
9907,white grunt,8
9907,white grunt,15
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,8
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,10
9907,white grunt,8
9907,white grunt,9
9907,redband parrotfish,4
9908,redband parrotfish,3
9908,redband parrotfish,10
9908,redband parrotfish,20
9908,redband parrotfish,10
9908,redband parrotfish,9
9909,redband parrotfish,10
9909,redband parrotfish,10
9910,redband parrotfish,4
9910,redband parrotfish,4
9910,redband parrotfish,6
9911,white grunt,35
9911,redband parrotfish,26
9911,redband parrotfish,6
9911,redband parrotfish,4
9911,redband parrotfish,7
9911,redband parrotfish,6
9911,redband parrotfish,7
9911,redband parrotfish,7
9911,redband parrotfish,5
9912,white grunt,17
9912,white grunt,15
9912,white grunt,20
9912,white grunt,8
9912,white grunt,9
9912,white grunt,18
9912,white grunt,18
9912,white grunt,18
9912,white grunt,19
9912,white grunt,19
9912,white grunt,19
9912,white grunt,19
9912,white grunt,19
9912,white grunt,19
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,15
9912,white grunt,18
9912,white grunt,16
9912,white grunt,16
9912,white grunt,14
9912,white grunt,14
9912,white grunt,14
9912,white grunt,14
9912,white grunt,14
9912,white grunt,14
9912,redband parrotfish,8
9912,redband parrotfish,9
9913,white grunt,16
9913,white grunt,10
9913,white grunt,13
9913,white grunt,13
9913,white grunt,18
9913,white grunt,15
9913,white grunt,15
9913,white grunt,15
9913,white grunt,12
9913,white grunt,14
9913,white grunt,14
9913,redband parrotfish,8
9913,redband parrotfish,6
9913,redband parrotfish,6
9913,redband parrotfish,7
9913,redband parrotfish,8
9913,redband parrotfish,10
9913,redband parrotfish,9
9913,redband parrotfish,8
9913,redband parrotfish,10
9913,redband parrotfish,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,10
9914,white grunt,9
9914,white grunt,9
9914,white grunt,9
9914,white grunt,9
9914,white grunt,9
9914,white grunt,9
9914,white grunt,9
9914,white grunt,9
9914,white grunt,23
9914,white grunt,23
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,9
9914,white grunt,17
9914,white grunt,17
9914,white grunt,17
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,12
9914,white grunt,9
9914,white grunt,10
9914,white grunt,11
9914,white grunt,16
9914,redband parrotfish,8
9914,redband parrotfish,8
9914,redband parrotfish,6
9914,redband parrotfish,9
9915,white grunt,14
9915,white grunt,14
9915,white grunt,14
9915,white grunt,14
9915,white grunt,14
9915,white grunt,14
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,10
9915,white grunt,6
9915,white grunt,6
9915,white grunt,6
9915,white grunt,6
9915,white grunt,6
9915,white grunt,6
9915,white grunt,16
9915,white grunt,15
9915,white grunt,14
9915,white grunt,26
9915,white grunt,23
9915,white grunt,12
9915,white grunt,15
9915,white grunt,15
9915,white grunt,15
9915,redband parrotfish,4
9915,redband parrotfish,7
9915,redband parrotfish,8
9915,redband parrotfish,6
9916,redband parrotfish,4
9916,redband parrotfish,3
9916,redband parrotfish,9
9916,redband parrotfish,7
9916,redband parrotfish,7
9916,redband parrotfish,5
9917,redband parrotfish,10
9917,redband parrotfish,7
9917,redband parrotfish,5
9917,redband parrotfish,5
9917,redband parrotfish,9
9917,redband parrotfish,5
9917,redband parrotfish,4
9917,redband parrotfish,5
9918,redband parrotfish,10
9918,redband parrotfish,6
9918,redband parrotfish,8
9918,redband parrotfish,12
9918,redband parrotfish,15
9918,redband parrotfish,14
9919,redband parrotfish,13
9919,redband parrotfish,3
9919,redband parrotfish,3
9919,redband parrotfish,3
9919,redband parrotfish,8
9919,redband parrotfish,12
9920,redband parrotfish,7
9920,redband parrotfish,6
9920,redband parrotfish,7
9920,redband parrotfish,13
9920,redband parrotfish,7
9920,redband parrotfish,7
9921,redband parrotfish,7
9921,redband parrotfish,15
9921,redband parrotfish,7
9921,redband parrotfish,6
9921,redband parrotfish,9
9921,redband parrotfish,6
9921,redband parrotfish,6
9921,redband parrotfish,8
9921,redband parrotfish,6
9921,redband parrotfish,6
9921,redband parrotfish,6
9921,redband parrotfish,6
9921,redband parrotfish,7
9921,redband parrotfish,15
9922,redband parrotfish,5
9922,redband parrotfish,5
9922,redband parrotfish,4
9922,redband parrotfish,4
9922,redband parrotfish,16
9922,redband parrotfish,15
9922,redband parrotfish,4
9922,redband parrotfish,4
9922,redband parrotfish,3
9923,redband parrotfish,3
9923,redband parrotfish,3
9923,redband parrotfish,7
9923,redband parrotfish,4
9923,redband parrotfish,4
9923,redband parrotfish,10
9923,redband parrotfish,3
9923,redband parrotfish,3
9923,redband parrotfish,4
9923,redband parrotfish,8
9923,redband parrotfish,8
9923,redband parrotfish,7
9923,redband parrotfish,6
9923,redband parrotfish,7
9923,redband parrotfish,6
9923,redband parrotfish,6
9923,redband parrotfish,15
9923,redband parrotfish,15
9923,redband parrotfish,15
9923,redband parrotfish,15
9924,white grunt,18
9924,white grunt,16
9924,white grunt,16
9924,white grunt,16
9924,white grunt,19
9924,white grunt,19
9924,white grunt,19
9924,white grunt,19
9924,white grunt,19
9924,white grunt,17
9924,white grunt,17
9924,white grunt,16
9924,white grunt,15
9924,white grunt,17
9924,white grunt,16
9924,white grunt,16
9924,white grunt,16
9924,white grunt,16
9924,white grunt,16
9924,white grunt,16
9924,white grunt,16
9924,white grunt,20
9924,white grunt,16
9924,white grunt,16
9924,white grunt,15
9924,white grunt,15
9924,white grunt,15
9924,white grunt,17
9924,white grunt,17
9924,white grunt,17
9924,white grunt,17
9924,white grunt,17
9924,white grunt,17
9924,white grunt,17
9924,white grunt,18
9924,white grunt,20
9924,redband parrotfish,8
9924,redband parrotfish,7
9924,redband parrotfish,6
9924,redband parrotfish,10
9924,redband parrotfish,14
9924,redband parrotfish,3
9925,white grunt,10
9925,white grunt,17
9925,white grunt,14
9925,white grunt,22
9925,white grunt,21
9925,white grunt,19
9925,white grunt,17
9925,white grunt,16
9925,redband parrotfish,4
9925,redband parrotfish,4
9925,redband parrotfish,5
9925,redband parrotfish,5
9925,redband parrotfish,5
9925,redband parrotfish,6
9925,redband parrotfish,20
9925,redband parrotfish,7
9925,redband parrotfish,6
9925,redband parrotfish,12
9925,redband parrotfish,6
9925,redband parrotfish,15
9925,redband parrotfish,20
9925,redband parrotfish,5
9925,redband parrotfish,5
9925,redband parrotfish,7
9925,redband parrotfish,6
9925,redband parrotfish,7
9926,white grunt,11
9926,redband parrotfish,6
9926,redband parrotfish,6
9926,redband parrotfish,6
9926,redband parrotfish,12
9926,redband parrotfish,10
9926,redband parrotfish,6
9926,redband parrotfish,9
9927,white grunt,9
9927,redband parrotfish,7
9927,redband parrotfish,7
9927,redband parrotfish,7
9927,redband parrotfish,9
9927,redband parrotfish,6
9927,redband parrotfish,5
9928,redband parrotfish,3
9928,redband parrotfish,7
9929,redband parrotfish,2
9929,redband parrotfish,15
9929,redband parrotfish,3
9929,redband parrotfish,8
9930,redband parrotfish,2
9930,redband parrotfish,8
9930,redband parrotfish,5
9930,redband parrotfish,4
9930,redband parrotfish,6
9930,redband parrotfish,3
9931,white grunt,19
9931,white grunt,19
9931,white grunt,18
9931,redband parrotfish,9
9932,white grunt,15
9932,white grunt,12
9932,white grunt,9
9932,white grunt,13
9932,white grunt,10
9932,white grunt,10
9932,white grunt,16
9932,white grunt,14
9932,white grunt,14
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,19
9932,white grunt,19
9932,white grunt,19
9932,white grunt,19
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,10
9932,white grunt,14
9932,white grunt,14
9932,white grunt,7
9932,white grunt,7
9932,white grunt,7
9932,white grunt,7
9932,white grunt,15
9932,white grunt,15
9932,redband parrotfish,7
9932,redband parrotfish,5
9932,redband parrotfish,5
9932,redband parrotfish,3
9932,redband parrotfish,3
9932,redband parrotfish,4
9932,redband parrotfish,8
9932,redband parrotfish,8
9932,redband parrotfish,5
9932,redband parrotfish,5
9932,redband parrotfish,6
9932,redband parrotfish,8
9933,white grunt,6
9933,white grunt,7
9933,white grunt,10
9933,white grunt,10
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,7
9933,white grunt,7
9933,white grunt,7
9933,white grunt,13
9933,white grunt,14
9933,white grunt,12
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,9
9933,white grunt,14
9933,white grunt,15
9933,white grunt,15
9933,redband parrotfish,10
9933,redband parrotfish,7
9933,redband parrotfish,7
9933,redband parrotfish,7
9933,redband parrotfish,2
9934,white grunt,24
9934,white grunt,17
9934,white grunt,17
9934,white grunt,20
9934,white grunt,16
9934,white grunt,18
9934,white grunt,17
9934,white grunt,23
9934,white grunt,21
9934,redband parrotfish,7
9934,redband parrotfish,6
9934,redband parrotfish,6
9934,redband parrotfish,7
9934,redband parrotfish,21
9935,redband parrotfish,19
9935,redband parrotfish,14
9935,redband parrotfish,10
9935,redband parrotfish,8
9935,redband parrotfish,9
9935,redband parrotfish,8
9935,redband parrotfish,4
9935,redband parrotfish,5
9935,redband parrotfish,7
9935,redband parrotfish,7
9935,redband parrotfish,8
9935,redband parrotfish,5
9935,redband parrotfish,5
9936,redband parrotfish,16
9936,redband parrotfish,14
9936,redband parrotfish,16
9936,redband parrotfish,4
9937,redband parrotfish,7
9937,redband parrotfish,3
9938,redband parrotfish,12
9938,redband parrotfish,8
9938,redband parrotfish,8
9938,redband parrotfish,6
9938,redband parrotfish,7
9939,redband parrotfish,3
9939,redband parrotfish,24
9939,redband parrotfish,4
9939,redband parrotfish,5
9940,white grunt,20
9940,white grunt,18
9940,white grunt,18
9940,white grunt,18
9940,white grunt,19
9940,white grunt,19
9940,white grunt,18
9940,white grunt,15
9940,white grunt,10
9940,redband parrotfish,4
9940,redband parrotfish,3
9940,redband parrotfish,5
9940,redband parrotfish,5
9940,redband parrotfish,6
9940,redband parrotfish,3
9940,redband parrotfish,5
9940,redband parrotfish,5
9940,redband parrotfish,3
9940,redband parrotfish,7
9940,redband parrotfish,7
9941,white grunt,9
9941,white grunt,9
9941,white grunt,9
9941,white grunt,9
9941,white grunt,9
9941,white grunt,9
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,10
9941,white grunt,10
9941,white grunt,10
9941,white grunt,10
9941,white grunt,10
9941,white grunt,10
9941,white grunt,10
9941,white grunt,21
9941,white grunt,18
9941,white grunt,18
9941,white grunt,18
9941,white grunt,10
9941,white grunt,10
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,13
9941,white grunt,20
9941,white grunt,22
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,15
9941,white grunt,17
9941,white grunt,10
9941,white grunt,12
9941,white grunt,15
9941,white grunt,17
9941,white grunt,16
9942,white grunt,17
9942,white grunt,17
9942,white grunt,17
9942,white grunt,17
9942,white grunt,17
9942,white grunt,17
9942,white grunt,17
9942,white grunt,17
9942,white grunt,21
9942,white grunt,10
9942,white grunt,15
9942,white grunt,14
9942,white grunt,10
9942,white grunt,9
9942,redband parrotfish,7
9942,redband parrotfish,6
9942,redband parrotfish,7
9942,redband parrotfish,6
9942,redband parrotfish,10
9942,redband parrotfish,7
9942,redband parrotfish,7
9942,redband parrotfish,2
9942,redband parrotfish,15
9942,redband parrotfish,9
9942,redband parrotfish,8
9943,redband parrotfish,8
9943,redband parrotfish,5
9944,redband parrotfish,5
9944,redband parrotfish,6
9944,redband parrotfish,6
9944,redband parrotfish,10
9944,redband parrotfish,6
9944,redband parrotfish,7
9944,redband parrotfish,6
9945,redband parrotfish,16
9945,redband parrotfish,6
9945,redband parrotfish,6
9945,redband parrotfish,7
9945,redband parrotfish,15
9945,redband parrotfish,8
9945,redband parrotfish,5
9946,white grunt,14
9946,redband parrotfish,6
